house,segment_id,source_file,protocol_role,block_id,block_role,validation_fold,row_start_inclusive,row_end_exclusive,row_count,valid_target_start_inclusive,valid_target_end_exclusive,valid_target_count,appliance,column_present,training_folds,finite_valid_targets,missing_valid_targets,on_valid_target_samples,on_valid_target_duration_seconds,complete_episodes,dependency_contained_complete_episodes,left_censored_runs,right_censored_runs
3,redd_house3_2,redd/redd_house3_2.csv,protocol_r_population,B5,locked_test,,23311,29139,5828,23566,29131,5565,washer dryer,True,,5565,0,0,0,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B1,development,F1,0,9054,9054,255,9046,8791,fridge,True,F2;F3;F4,8791,0,3104,9312,12,12,1,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B1,development,F1,0,9054,9054,255,9046,8791,microwave,True,F2;F3;F4,8791,0,84,252,2,2,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B1,development,F1,0,9054,9054,255,9046,8791,dish washer,True,F2;F3;F4,8791,0,0,0,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B1,development,F1,0,9054,9054,255,9046,8791,washer dryer,True,F2;F3;F4,8791,0,1,3,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B2,development,F2,9054,18109,9055,9309,18101,8792,fridge,True,F1;F3;F4,8792,0,5122,15366,15,14,0,1
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B2,development,F2,9054,18109,9055,9309,18101,8792,microwave,True,F1;F3;F4,8792,0,0,0,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B2,development,F2,9054,18109,9055,9309,18101,8792,dish washer,True,F1;F3;F4,8792,0,1,3,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B2,development,F2,9054,18109,9055,9309,18101,8792,washer dryer,True,F1;F3;F4,8792,0,0,0,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B3,development,F3,18109,27164,9055,18364,27156,8792,fridge,True,F1;F2;F4,8792,0,3503,10509,17,16,1,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B3,development,F3,18109,27164,9055,18364,27156,8792,microwave,True,F1;F2;F4,8792,0,85,255,3,3,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B3,development,F3,18109,27164,9055,18364,27156,8792,dish washer,True,F1;F2;F4,8792,0,0,0,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B3,development,F3,18109,27164,9055,18364,27156,8792,washer dryer,True,F1;F2;F4,8792,0,0,0,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B4,development,F4,27164,36219,9055,27419,36211,8792,fridge,True,F1;F2;F3,8792,0,3452,10356,20,20,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B4,development,F4,27164,36219,9055,27419,36211,8792,microwave,True,F1;F2;F3,8792,0,0,0,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B4,development,F4,27164,36219,9055,27419,36211,8792,dish washer,True,F1;F2;F3,8792,0,0,0,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B4,development,F4,27164,36219,9055,27419,36211,8792,washer dryer,True,F1;F2;F3,8792,0,2492,7476,3,3,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B5,locked_test,,36219,45274,9055,36474,45266,8792,fridge,True,,8792,0,3299,9897,22,21,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B5,locked_test,,36219,45274,9055,36474,45266,8792,microwave,True,,8792,0,111,333,2,2,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B5,locked_test,,36219,45274,9055,36474,45266,8792,dish washer,True,,8792,0,0,0,0,0,0,0
3,redd_house3_3,redd/redd_house3_3.csv,protocol_r_population,B5,locked_test,,36219,45274,9055,36474,45266,8792,washer dryer,True,,8792,0,1675,5025,1,1,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B1,development,F1,0,5907,5907,255,5899,5644,fridge,True,F2;F3;F4,5644,0,1902,5706,11,10,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B1,development,F1,0,5907,5907,255,5899,5644,microwave,True,F2;F3;F4,5644,0,133,399,6,6,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B1,development,F1,0,5907,5907,255,5899,5644,dish washer,True,F2;F3;F4,5644,0,997,2991,6,6,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B1,development,F1,0,5907,5907,255,5899,5644,washer dryer,True,F2;F3;F4,5644,0,0,0,0,0,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B2,development,F2,5907,11814,5907,6162,11806,5644,fridge,True,F1;F3;F4,5644,0,2688,8064,20,19,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B2,development,F2,5907,11814,5907,6162,11806,5644,microwave,True,F1;F3;F4,5644,0,125,375,4,4,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B2,development,F2,5907,11814,5907,6162,11806,5644,dish washer,True,F1;F3;F4,5644,0,0,0,0,0,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B2,development,F2,5907,11814,5907,6162,11806,5644,washer dryer,True,F1;F3;F4,5644,0,3806,11418,3,3,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B3,development,F3,11814,17721,5907,12069,17713,5644,fridge,True,F1;F2;F4,5644,0,2160,6480,11,11,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B3,development,F3,11814,17721,5907,12069,17713,5644,microwave,True,F1;F2;F4,5644,0,0,0,0,0,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B3,development,F3,11814,17721,5907,12069,17713,5644,dish washer,True,F1;F2;F4,5644,0,0,0,0,0,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B3,development,F3,11814,17721,5907,12069,17713,5644,washer dryer,True,F1;F2;F4,5644,0,0,0,0,0,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B4,development,F4,17721,23628,5907,17976,23620,5644,fridge,True,F1;F2;F3,5644,0,2063,6189,12,11,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B4,development,F4,17721,23628,5907,17976,23620,5644,microwave,True,F1;F2;F3,5644,0,48,144,3,3,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B4,development,F4,17721,23628,5907,17976,23620,5644,dish washer,True,F1;F2;F3,5644,0,0,0,0,0,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B4,development,F4,17721,23628,5907,17976,23620,5644,washer dryer,True,F1;F2;F3,5644,0,0,0,0,0,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B5,locked_test,,23628,29535,5907,23883,29527,5644,fridge,True,,5644,0,2572,7716,10,9,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B5,locked_test,,23628,29535,5907,23883,29527,5644,microwave,True,,5644,0,104,312,2,2,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B5,locked_test,,23628,29535,5907,23883,29527,5644,dish washer,True,,5644,0,0,0,0,0,0,0
3,redd_house3_4,redd/redd_house3_4.csv,protocol_r_population,B5,locked_test,,23628,29535,5907,23883,29527,5644,washer dryer,True,,5644,0,0,0,0,0,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B1,development,F1,0,15761,15761,255,15753,15498,fridge,True,F2;F3;F4,15498,0,5951,17853,25,25,0,1
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B1,development,F1,0,15761,15761,255,15753,15498,microwave,True,F2;F3;F4,15498,0,70,210,2,2,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B1,development,F1,0,15761,15761,255,15753,15498,dish washer,True,F2;F3;F4,15498,0,0,0,0,0,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B1,development,F1,0,15761,15761,255,15753,15498,washer dryer,True,F2;F3;F4,15498,0,0,0,0,0,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B2,development,F2,15761,31522,15761,16016,31514,15498,fridge,True,F1;F3;F4,15498,0,6718,20154,28,28,1,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B2,development,F2,15761,31522,15761,16016,31514,15498,microwave,True,F1;F3;F4,15498,0,130,390,4,4,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B2,development,F2,15761,31522,15761,16016,31514,15498,dish washer,True,F1;F3;F4,15498,0,432,1296,2,2,0,1
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B2,development,F2,15761,31522,15761,16016,31514,15498,washer dryer,True,F1;F3;F4,15498,0,0,0,0,0,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B3,development,F3,31522,47284,15762,31777,47276,15499,fridge,True,F1;F2;F4,15499,0,6650,19950,30,29,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B3,development,F3,31522,47284,15762,31777,47276,15499,microwave,True,F1;F2;F4,15499,0,139,417,3,3,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B3,development,F3,31522,47284,15762,31777,47276,15499,dish washer,True,F1;F2;F4,15499,0,313,939,3,3,1,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B3,development,F3,31522,47284,15762,31777,47276,15499,washer dryer,True,F1;F2;F4,15499,0,0,0,0,0,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B4,development,F4,47284,63045,15761,47539,63037,15498,fridge,True,F1;F2;F3,15498,0,7029,21087,26,25,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B4,development,F4,47284,63045,15761,47539,63037,15498,microwave,True,F1;F2;F3,15498,0,0,0,0,0,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B4,development,F4,47284,63045,15761,47539,63037,15498,dish washer,True,F1;F2;F3,15498,0,0,0,0,0,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B4,development,F4,47284,63045,15761,47539,63037,15498,washer dryer,True,F1;F2;F3,15498,0,0,0,0,0,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B5,locked_test,,63045,78807,15762,63300,78799,15499,fridge,True,,15499,0,7506,22518,28,26,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B5,locked_test,,63045,78807,15762,63300,78799,15499,microwave,True,,15499,0,112,336,3,3,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B5,locked_test,,63045,78807,15762,63300,78799,15499,dish washer,True,,15499,0,1,3,0,0,0,0
3,redd_house3_5,redd/redd_house3_5.csv,protocol_r_population,B5,locked_test,,63045,78807,15762,63300,78799,15499,washer dryer,True,,15499,0,1,3,0,0,0,0
4,redd_house4_0,redd/redd_house4_0.csv,protocol_x_held_out_house,PX,protocol_x,,0,36688,36688,255,36680,36425,fridge,False,,,,,,,,,
4,redd_house4_0,redd/redd_house4_0.csv,protocol_x_held_out_house,PX,protocol_x,,0,36688,36688,255,36680,36425,microwave,False,,,,,,,,,
4,redd_house4_0,redd/redd_house4_0.csv,protocol_x_held_out_house,PX,protocol_x,,0,36688,36688,255,36680,36425,dish washer,True,,36425,0,2,6,0,0,0,0
4,redd_house4_0,redd/redd_house4_0.csv,protocol_x_held_out_house,PX,protocol_x,,0,36688,36688,255,36680,36425,washer dryer,True,,36425,0,1685,5055,1,1,0,0
4,redd_house4_1,redd/redd_house4_1.csv,protocol_x_held_out_house,PX,protocol_x,,0,22594,22594,255,22586,22331,fridge,False,,,,,,,,,
4,redd_house4_1,redd/redd_house4_1.csv,protocol_x_held_out_house,PX,protocol_x,,0,22594,22594,255,22586,22331,microwave,False,,,,,,,,,
4,redd_house4_1,redd/redd_house4_1.csv,protocol_x_held_out_house,PX,protocol_x,,0,22594,22594,255,22586,22331,dish washer,True,,22331,0,0,0,0,0,0,0
4,redd_house4_1,redd/redd_house4_1.csv,protocol_x_held_out_house,PX,protocol_x,,0,22594,22594,255,22586,22331,washer dryer,True,,22331,0,1271,3813,1,1,0,0
4,redd_house4_2,redd/redd_house4_2.csv,protocol_x_held_out_house,PX,protocol_x,,0,43118,43118,255,43110,42855,fridge,False,,,,,,,,,
4,redd_house4_2,redd/redd_house4_2.csv,protocol_x_held_out_house,PX,protocol_x,,0,43118,43118,255,43110,42855,microwave,False,,,,,,,,,
4,redd_house4_2,redd/redd_house4_2.csv,protocol_x_held_out_house,PX,protocol_x,,0,43118,43118,255,43110,42855,dish washer,True,,42855,0,0,0,0,0,0,0
4,redd_house4_2,redd/redd_house4_2.csv,protocol_x_held_out_house,PX,protocol_x,,0,43118,43118,255,43110,42855,washer dryer,True,,42855,0,971,2913,9,9,0,1
4,redd_house4_3,redd/redd_house4_3.csv,protocol_x_held_out_house,PX,protocol_x,,0,22835,22835,255,22827,22572,fridge,False,,,,,,,,,
4,redd_house4_3,redd/redd_house4_3.csv,protocol_x_held_out_house,PX,protocol_x,,0,22835,22835,255,22827,22572,microwave,False,,,,,,,,,
4,redd_house4_3,redd/redd_house4_3.csv,protocol_x_held_out_house,PX,protocol_x,,0,22835,22835,255,22827,22572,dish washer,True,,22572,0,0,0,0,0,0,0
4,redd_house4_3,redd/redd_house4_3.csv,protocol_x_held_out_house,PX,protocol_x,,0,22835,22835,255,22827,22572,washer dryer,True,,22572,0,0,0,0,0,0,0
4,redd_house4_4,redd/redd_house4_4.csv,protocol_x_held_out_house,PX,protocol_x,,0,40867,40867,255,40859,40604,fridge,False,,,,,,,,,
4,redd_house4_4,redd/redd_house4_4.csv,protocol_x_held_out_house,PX,protocol_x,,0,40867,40867,255,40859,40604,microwave,False,,,,,,,,,
4,redd_house4_4,redd/redd_house4_4.csv,protocol_x_held_out_house,PX,protocol_x,,0,40867,40867,255,40859,40604,dish washer,True,,40604,0,772,2316,6,6,0,0
4,redd_house4_4,redd/redd_house4_4.csv,protocol_x_held_out_house,PX,protocol_x,,0,40867,40867,255,40859,40604,washer dryer,True,,40604,0,0,0,0,0,0,0
4,redd_house4_5,redd/redd_house4_5.csv,protocol_x_held_out_house,PX,protocol_x,,0,108881,108881,255,108873,108618,fridge,False,,,,,,,,,
4,redd_house4_5,redd/redd_house4_5.csv,protocol_x_held_out_house,PX,protocol_x,,0,108881,108881,255,108873,108618,microwave,False,,,,,,,,,
4,redd_house4_5,redd/redd_house4_5.csv,protocol_x_held_out_house,PX,protocol_x,,0,108881,108881,255,108873,108618,dish washer,True,,108618,0,699,2097,5,5,0,0
4,redd_house4_5,redd/redd_house4_5.csv,protocol_x_held_out_house,PX,protocol_x,,0,108881,108881,255,108873,108618,washer dryer,True,,108618,0,1,3,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B1,development,F1,0,4836,4836,255,4828,4573,fridge,True,F2;F3;F4,4573,0,2334,7002,4,4,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B1,development,F1,0,4836,4836,255,4828,4573,microwave,True,F2;F3;F4,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B1,development,F1,0,4836,4836,255,4828,4573,dish washer,True,F2;F3;F4,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B1,development,F1,0,4836,4836,255,4828,4573,washer dryer,True,F2;F3;F4,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B2,development,F2,4836,9672,4836,5091,9664,4573,fridge,True,F1;F3;F4,4573,0,2090,6270,5,4,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B2,development,F2,4836,9672,4836,5091,9664,4573,microwave,True,F1;F3;F4,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B2,development,F2,4836,9672,4836,5091,9664,4573,dish washer,True,F1;F3;F4,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B2,development,F2,4836,9672,4836,5091,9664,4573,washer dryer,True,F1;F3;F4,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B3,development,F3,9672,14508,4836,9927,14500,4573,fridge,True,F1;F2;F4,4573,0,2362,7086,16,12,0,1
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B3,development,F3,9672,14508,4836,9927,14500,4573,microwave,True,F1;F2;F4,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B3,development,F3,9672,14508,4836,9927,14500,4573,dish washer,True,F1;F2;F4,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B3,development,F3,9672,14508,4836,9927,14500,4573,washer dryer,True,F1;F2;F4,4573,0,1,3,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B4,development,F4,14508,19344,4836,14763,19336,4573,fridge,True,F1;F2;F3,4573,0,1979,5937,4,4,1,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B4,development,F4,14508,19344,4836,14763,19336,4573,microwave,True,F1;F2;F3,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B4,development,F4,14508,19344,4836,14763,19336,4573,dish washer,True,F1;F2;F3,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B4,development,F4,14508,19344,4836,14763,19336,4573,washer dryer,True,F1;F2;F3,4573,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B5,locked_test,,19344,24181,4837,19599,24173,4574,fridge,True,,4574,0,2032,6096,12,12,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B5,locked_test,,19344,24181,4837,19599,24173,4574,microwave,True,,4574,0,1747,5241,1,1,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B5,locked_test,,19344,24181,4837,19599,24173,4574,dish washer,True,,4574,0,0,0,0,0,0,0
5,redd_house5_0,redd/redd_house5_0.csv,protocol_r_population,B5,locked_test,,19344,24181,4837,19599,24173,4574,washer dryer,True,,4574,0,0,0,0,0,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B1,development,F1,0,33872,33872,255,33864,33609,fridge,True,F2;F3;F4,33609,0,20081,60243,34,34,1,1
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B1,development,F1,0,33872,33872,255,33864,33609,microwave,False,F2;F3;F4,,,,,,,,
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B1,development,F1,0,33872,33872,255,33864,33609,dish washer,True,F2;F3;F4,33609,0,0,0,0,0,1,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B1,development,F1,0,33872,33872,255,33864,33609,washer dryer,True,F2;F3;F4,33609,0,0,0,0,0,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B2,development,F2,33872,67744,33872,34127,67736,33609,fridge,True,F1;F3;F4,33609,0,16464,49392,28,28,1,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B2,development,F2,33872,67744,33872,34127,67736,33609,microwave,False,F1;F3;F4,,,,,,,,
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B2,development,F2,33872,67744,33872,34127,67736,33609,dish washer,True,F1;F3;F4,33609,0,1,3,0,0,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B2,development,F2,33872,67744,33872,34127,67736,33609,washer dryer,True,F1;F3;F4,33609,0,0,0,0,0,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B3,development,F3,67744,101616,33872,67999,101608,33609,fridge,True,F1;F2;F4,33609,0,17474,52422,23,23,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B3,development,F3,67744,101616,33872,67999,101608,33609,microwave,False,F1;F2;F4,,,,,,,,
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B3,development,F3,67744,101616,33872,67999,101608,33609,dish washer,True,F1;F2;F4,33609,0,1,3,0,0,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B3,development,F3,67744,101616,33872,67999,101608,33609,washer dryer,True,F1;F2;F4,33609,0,0,0,0,0,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B4,development,F4,101616,135488,33872,101871,135480,33609,fridge,True,F1;F2;F3,33609,0,18728,56184,25,24,0,1
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B4,development,F4,101616,135488,33872,101871,135480,33609,microwave,False,F1;F2;F3,,,,,,,,
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B4,development,F4,101616,135488,33872,101871,135480,33609,dish washer,True,F1;F2;F3,33609,0,0,0,0,0,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B4,development,F4,101616,135488,33872,101871,135480,33609,washer dryer,True,F1;F2;F3,33609,0,0,0,0,0,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B5,locked_test,,135488,169361,33873,135743,169353,33610,fridge,True,,33610,0,17860,53580,29,29,1,1
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B5,locked_test,,135488,169361,33873,135743,169353,33610,microwave,False,,,,,,,,,
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B5,locked_test,,135488,169361,33873,135743,169353,33610,dish washer,True,,33610,0,1,3,0,0,0,0
6,redd_house6_0,redd/redd_house6_0.csv,protocol_r_population,B5,locked_test,,135488,169361,33873,135743,169353,33610,washer dryer,True,,33610,0,1,3,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B1,development,F1,0,8438,8438,255,8430,8175,fridge,True,F2;F3;F4,8175,0,4422,13266,6,4,0,1
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B1,development,F1,0,8438,8438,255,8430,8175,microwave,False,F2;F3;F4,,,,,,,,
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B1,development,F1,0,8438,8438,255,8430,8175,dish washer,True,F2;F3;F4,8175,0,0,0,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B1,development,F1,0,8438,8438,255,8430,8175,washer dryer,True,F2;F3;F4,8175,0,0,0,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B2,development,F2,8438,16877,8439,8693,16869,8176,fridge,True,F1;F3;F4,8176,0,4082,12246,5,5,1,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B2,development,F2,8438,16877,8439,8693,16869,8176,microwave,False,F1;F3;F4,,,,,,,,
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B2,development,F2,8438,16877,8439,8693,16869,8176,dish washer,True,F1;F3;F4,8176,0,0,0,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B2,development,F2,8438,16877,8439,8693,16869,8176,washer dryer,True,F1;F3;F4,8176,0,0,0,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B3,development,F3,16877,25315,8438,17132,25307,8175,fridge,True,F1;F2;F4,8175,0,4935,14805,6,6,0,1
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B3,development,F3,16877,25315,8438,17132,25307,8175,microwave,False,F1;F2;F4,,,,,,,,
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B3,development,F3,16877,25315,8438,17132,25307,8175,dish washer,True,F1;F2;F4,8175,0,0,0,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B3,development,F3,16877,25315,8438,17132,25307,8175,washer dryer,True,F1;F2;F4,8175,0,0,0,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B4,development,F4,25315,33754,8439,25570,33746,8176,fridge,True,F1;F2;F3,8176,0,3992,11976,7,7,1,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B4,development,F4,25315,33754,8439,25570,33746,8176,microwave,False,F1;F2;F3,,,,,,,,
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B4,development,F4,25315,33754,8439,25570,33746,8176,dish washer,True,F1;F2;F3,8176,0,0,0,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B4,development,F4,25315,33754,8439,25570,33746,8176,washer dryer,True,F1;F2;F3,8176,0,0,0,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B5,locked_test,,33754,42193,8439,34009,42185,8176,fridge,True,,8176,0,3726,11178,10,10,0,1
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B5,locked_test,,33754,42193,8439,34009,42185,8176,microwave,False,,,,,,,,,
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B5,locked_test,,33754,42193,8439,34009,42185,8176,dish washer,True,,8176,0,0,0,0,0,0,0
6,redd_house6_1,redd/redd_house6_1.csv,protocol_r_population,B5,locked_test,,33754,42193,8439,34009,42185,8176,washer dryer,True,,8176,0,0,0,0,0,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B1,development,F1,0,15442,15442,255,15434,15179,fridge,True,F2;F3;F4,15179,0,7493,22479,13,13,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B1,development,F1,0,15442,15442,255,15434,15179,microwave,False,F2;F3;F4,,,,,,,,
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B1,development,F1,0,15442,15442,255,15434,15179,dish washer,True,F2;F3;F4,15179,0,0,0,0,0,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B1,development,F1,0,15442,15442,255,15434,15179,washer dryer,True,F2;F3;F4,15179,0,0,0,0,0,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B2,development,F2,15442,30884,15442,15697,30876,15179,fridge,True,F1;F3;F4,15179,0,9012,27036,9,8,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B2,development,F2,15442,30884,15442,15697,30876,15179,microwave,False,F1;F3;F4,,,,,,,,
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B2,development,F2,15442,30884,15442,15697,30876,15179,dish washer,True,F1;F3;F4,15179,0,1,3,0,0,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B2,development,F2,15442,30884,15442,15697,30876,15179,washer dryer,True,F1;F3;F4,15179,0,0,0,0,0,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B3,development,F3,30884,46327,15443,31139,46319,15180,fridge,True,F1;F2;F4,15180,0,6890,20670,16,16,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B3,development,F3,30884,46327,15443,31139,46319,15180,microwave,False,F1;F2;F4,,,,,,,,
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B3,development,F3,30884,46327,15443,31139,46319,15180,dish washer,True,F1;F2;F4,15180,0,0,0,0,0,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B3,development,F3,30884,46327,15443,31139,46319,15180,washer dryer,True,F1;F2;F4,15180,0,0,0,0,0,0,0
