house,chunk,segment_id,source_file,appliance,class_type,protocol_role,validation_fold,row_start_inclusive,row_end_exclusive,column_present,row_count,nominal_duration_seconds,finite_samples,missing_samples,active_samples,active_duration_seconds,on_rate,rising_transitions,falling_transitions,complete_cycles,left_censored_runs,right_censored_runs,support_pass
4,5,redd_house4_5,redd/redd_house4_5.csv,washer dryer,optional_exploratory,sealed_candidate_test,,0,108881,True,108881,326643,108881,0,1,3,9.184338865366777e-06,1,1,0,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,fridge,base,train_validation_pool,1,0,8061,True,8061,24183,8061,0,3713,11139,0.460612827192656,8,7,6,0,1,True
5,0,redd_house5_0,redd/redd_house5_0.csv,microwave,base,train_validation_pool,1,0,8061,True,8061,24183,8061,0,0,0,0.0,0,0,0,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,dish washer,base,train_validation_pool,1,0,8061,True,8061,24183,8061,0,0,0,0.0,0,0,0,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,electric furnace,base,train_validation_pool,1,0,8061,True,8061,24183,8061,0,1014,3042,0.12579084480833644,2,3,2,1,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,8061,True,8061,24183,8060,1,0,0,0.0,0,0,0,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,fridge,base,train_validation_pool,2,8061,16121,True,8060,24180,8060,0,3970,11910,0.49255583126550867,20,21,20,1,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,microwave,base,train_validation_pool,2,8061,16121,True,8060,24180,8060,0,0,0,0.0,0,0,0,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,dish washer,base,train_validation_pool,2,8061,16121,True,8060,24180,8060,0,0,0,0.0,0,0,0,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,electric furnace,base,train_validation_pool,2,8061,16121,True,8060,24180,8060,0,330,990,0.04094292803970223,4,4,3,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,washer dryer,optional_exploratory,train_validation_pool,2,8061,16121,True,8060,24180,8060,0,1,3,0.00012406947890818859,1,1,0,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,fridge,base,train_validation_pool,3,16121,24181,True,8060,24180,8060,0,3394,10182,0.42109181141439206,17,17,15,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,microwave,base,train_validation_pool,3,16121,24181,True,8060,24180,8060,0,1747,5241,0.21674937965260546,1,1,1,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,dish washer,base,train_validation_pool,3,16121,24181,True,8060,24180,8060,0,0,0,0.0,0,0,0,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,electric furnace,base,train_validation_pool,3,16121,24181,True,8060,24180,8060,0,3589,10767,0.4452853598014888,10,10,8,0,0,True
5,0,redd_house5_0,redd/redd_house5_0.csv,washer dryer,optional_exploratory,train_validation_pool,3,16121,24181,True,8060,24180,8060,0,0,0,0.0,0,0,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,fridge,base,train_validation_pool,1,0,56454,True,56454,169362,56454,0,31633,94899,0.5603323059482056,55,55,52,1,1,True
6,0,redd_house6_0,redd/redd_house6_0.csv,microwave,base,train_validation_pool,1,0,56454,False,56454,169362,0,0,0,0,0.0,0,0,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,dish washer,base,train_validation_pool,1,0,56454,True,56454,169362,56454,0,117,351,0.0020724837921139334,1,2,0,1,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,electric furnace,base,train_validation_pool,1,0,56454,False,56454,169362,0,0,0,0,0.0,0,0,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,56454,True,56454,169362,56454,0,0,0,0.0,0,0,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,fridge,base,train_validation_pool,2,56454,112908,True,56454,169362,56454,0,29389,88167,0.5205831296276615,43,43,40,1,1,True
6,0,redd_house6_0,redd/redd_house6_0.csv,microwave,base,train_validation_pool,2,56454,112908,False,56454,169362,0,0,0,0,0.0,0,0,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,dish washer,base,train_validation_pool,2,56454,112908,True,56454,169362,56454,0,1,3,1.7713536684734473e-05,1,1,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,electric furnace,base,train_validation_pool,2,56454,112908,False,56454,169362,0,0,0,0,0.0,0,0,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,washer dryer,optional_exploratory,train_validation_pool,2,56454,112908,True,56454,169362,56454,0,0,0,0.0,0,0,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,fridge,base,train_validation_pool,3,112908,169361,True,56453,169359,56453,0,30555,91665,0.5412467007953519,53,53,47,1,1,True
6,0,redd_house6_0,redd/redd_house6_0.csv,microwave,base,train_validation_pool,3,112908,169361,False,56453,169359,0,0,0,0,0.0,0,0,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,dish washer,base,train_validation_pool,3,112908,169361,True,56453,169359,56453,0,1,3,1.771385045967442e-05,1,1,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,electric furnace,base,train_validation_pool,3,112908,169361,False,56453,169359,0,0,0,0,0.0,0,0,0,0,0,True
6,0,redd_house6_0,redd/redd_house6_0.csv,washer dryer,optional_exploratory,train_validation_pool,3,112908,169361,True,56453,169359,56453,0,1,3,1.771385045967442e-05,1,1,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,fridge,base,train_validation_pool,1,0,14065,True,14065,42195,14065,0,7218,21654,0.5131887664415216,10,10,10,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,microwave,base,train_validation_pool,1,0,14065,False,14065,42195,0,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,dish washer,base,train_validation_pool,1,0,14065,True,14065,42195,14065,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,electric furnace,base,train_validation_pool,1,0,14065,False,14065,42195,0,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,14065,True,14065,42195,14065,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,fridge,base,train_validation_pool,2,14065,28129,True,14064,42192,14064,0,7743,23229,0.5505546075085325,12,11,10,0,1,True
6,1,redd_house6_1,redd/redd_house6_1.csv,microwave,base,train_validation_pool,2,14065,28129,False,14064,42192,0,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,dish washer,base,train_validation_pool,2,14065,28129,True,14064,42192,14064,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,electric furnace,base,train_validation_pool,2,14065,28129,False,14064,42192,0,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,washer dryer,optional_exploratory,train_validation_pool,2,14065,28129,True,14064,42192,14064,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,fridge,base,train_validation_pool,3,28129,42193,True,14064,42192,14064,0,6812,20436,0.4843572241183163,16,16,15,1,1,True
6,1,redd_house6_1,redd/redd_house6_1.csv,microwave,base,train_validation_pool,3,28129,42193,False,14064,42192,0,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,dish washer,base,train_validation_pool,3,28129,42193,True,14064,42192,14064,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,electric furnace,base,train_validation_pool,3,28129,42193,False,14064,42192,0,0,0,0,0.0,0,0,0,0,0,True
6,1,redd_house6_1,redd/redd_house6_1.csv,washer dryer,optional_exploratory,train_validation_pool,3,28129,42193,True,14064,42192,14064,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,fridge,base,train_validation_pool,1,0,25738,True,25738,77214,25738,0,14403,43209,0.5596005905664776,22,21,18,0,1,True
6,2,redd_house6_2,redd/redd_house6_2.csv,microwave,base,train_validation_pool,1,0,25738,False,25738,77214,0,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,dish washer,base,train_validation_pool,1,0,25738,True,25738,77214,25738,0,1,3,3.8853057735643796e-05,1,1,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,electric furnace,base,train_validation_pool,1,0,25738,False,25738,77214,0,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,25738,True,25738,77214,25738,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,fridge,base,train_validation_pool,2,25738,51475,True,25737,77211,25737,0,11461,34383,0.4453121964486925,25,25,22,1,1,True
6,2,redd_house6_2,redd/redd_house6_2.csv,microwave,base,train_validation_pool,2,25738,51475,False,25737,77211,0,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,dish washer,base,train_validation_pool,2,25738,51475,True,25737,77211,25737,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,electric furnace,base,train_validation_pool,2,25738,51475,False,25737,77211,0,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,washer dryer,optional_exploratory,train_validation_pool,2,25738,51475,True,25737,77211,25737,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,fridge,base,train_validation_pool,3,51475,77212,True,25737,77211,25737,0,10721,32163,0.4165598166064421,23,23,22,1,1,True
6,2,redd_house6_2,redd/redd_house6_2.csv,microwave,base,train_validation_pool,3,51475,77212,False,25737,77211,0,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,dish washer,base,train_validation_pool,3,51475,77212,True,25737,77211,25737,0,2,6,7.770913470878502e-05,1,1,1,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,electric furnace,base,train_validation_pool,3,51475,77212,False,25737,77211,0,0,0,0,0.0,0,0,0,0,0,True
6,2,redd_house6_2,redd/redd_house6_2.csv,washer dryer,optional_exploratory,train_validation_pool,3,51475,77212,True,25737,77211,25737,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,fridge,base,train_validation_pool,1,0,12604,True,12604,37812,12604,0,5640,16920,0.44747699143129166,18,17,15,0,1,True
6,3,redd_house6_3,redd/redd_house6_3.csv,microwave,base,train_validation_pool,1,0,12604,False,12604,37812,0,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,dish washer,base,train_validation_pool,1,0,12604,True,12604,37812,12604,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,electric furnace,base,train_validation_pool,1,0,12604,False,12604,37812,0,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,washer dryer,optional_exploratory,train_validation_pool,1,0,12604,True,12604,37812,12604,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,fridge,base,train_validation_pool,2,12604,25207,True,12603,37809,12603,0,5390,16170,0.4276759501705943,12,12,9,1,1,True
6,3,redd_house6_3,redd/redd_house6_3.csv,microwave,base,train_validation_pool,2,12604,25207,False,12603,37809,0,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,dish washer,base,train_validation_pool,2,12604,25207,True,12603,37809,12603,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,electric furnace,base,train_validation_pool,2,12604,25207,False,12603,37809,0,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,washer dryer,optional_exploratory,train_validation_pool,2,12604,25207,True,12603,37809,12603,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,fridge,base,train_validation_pool,3,25207,37810,True,12603,37809,12603,0,5356,16068,0.4249781797984607,12,12,9,1,1,True
6,3,redd_house6_3,redd/redd_house6_3.csv,microwave,base,train_validation_pool,3,25207,37810,False,12603,37809,0,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,dish washer,base,train_validation_pool,3,25207,37810,True,12603,37809,12603,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,electric furnace,base,train_validation_pool,3,25207,37810,False,12603,37809,0,0,0,0,0.0,0,0,0,0,0,True
6,3,redd_house6_3,redd/redd_house6_3.csv,washer dryer,optional_exploratory,train_validation_pool,3,25207,37810,True,12603,37809,12603,0,0,0,0.0,0,0,0,0,0,True
