house,segment_id,row_in_segment,block,CE appliance,dish washer,electric furnace,electric space heater,fridge,microwave,washer dryer,waste disposal unit,main
5,redd_house5_0,12461,B3,5.0,1.0,0.0,1.0,469.0,9.0,0.0,0.0,639.5
5,redd_house5_0,12462,B3,5.0,1.0,0.0,1.0,469.0,9.0,0.0,0.0,640.150024414
5,redd_house5_0,12463,B3,7.5,1.0,0.0,1.0,469.0,9.0,0.0,0.0,639.319946289
5,redd_house5_0,12464,B3,7.5,1.0,0.0,1.0,468.0,9.0,0.0,0.0,639.300048828
5,redd_house5_0,12465,B3,5.0,1.0,0.0,1.0,468.0,9.0,0.0,0.0,638.239990234
5,redd_house5_0,12466,B3,5.0,1.0,0.0,1.0,468.0,9.0,0.0,0.0,639.270019531
5,redd_house5_0,12467,B3,5.0,1.0,0.0,1.0,468.0,9.0,0.0,0.0,638.809997559
5,redd_house5_0,12468,B3,5.0,1.0,0.0,1.0,467.0,9.0,0.0,0.0,637.470031738
5,redd_house5_0,12469,B3,5.0,1.0,0.0,1.0,467.0,9.0,0.0,0.0,637.470031738
5,redd_house5_0,12470,B3,5.0,1.0,0.0,1.0,467.0,9.0,0.0,0.0,637.91003418
5,redd_house5_0,12471,B3,5.0,1.0,0.0,1.0,468.0,9.0,0.0,0.0,637.780029297
5,redd_house5_0,12472,B3,5.0,1.0,0.0,1.0,468.0,9.0,0.0,0.0,639.570007324
5,redd_house5_0,12473,B3,5.0,1.0,0.0,1.0,467.0,9.0,0.0,0.0,638.320007324
5,redd_house5_0,12474,B3,5.0,1.0,0.0,1.0,468.0,9.0,0.0,0.0,636.880004883
5,redd_house5_0,12475,B3,5.0,2.0,0.0,1.0,467.0,9.0,0.0,0.0,638.900024414
5,redd_house5_0,12476,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,636.450012207
5,redd_house5_0,12477,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,636.299987793
5,redd_house5_0,12478,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,636.260009766
5,redd_house5_0,12479,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,636.130004883
5,redd_house5_0,12480,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.350036621
5,redd_house5_0,12481,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,635.16998291
5,redd_house5_0,12482,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.199951172
5,redd_house5_0,12483,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.700012207
5,redd_house5_0,12484,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,637.5
5,redd_house5_0,12485,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.459960938
5,redd_house5_0,12486,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.459960938
5,redd_house5_0,12487,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.459960938
5,redd_house5_0,12488,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.899963379
5,redd_house5_0,12489,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,637.219970703
5,redd_house5_0,12490,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.459960938
5,redd_house5_0,12491,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.329956055
5,redd_house5_0,12492,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,636.350036621
5,redd_house5_0,12493,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.099975586
5,redd_house5_0,12494,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,636.050048828
5,redd_house5_0,12495,B3,7.5,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.510009766
5,redd_house5_0,12496,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,637.479980469
5,redd_house5_0,12497,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,636.200012207
5,redd_house5_0,12498,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,636.309997559
5,redd_house5_0,12499,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.190002441
5,redd_house5_0,12500,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,635.49005127
5,redd_house5_0,12501,B3,5.0,2.0,0.0,1.0,465.0,9.0,0.0,0.0,635.08996582
5,redd_house5_0,12502,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,636.229980469
5,redd_house5_0,12503,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.940002441
5,redd_house5_0,12504,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.940002441
5,redd_house5_0,12505,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.869995117
5,redd_house5_0,12506,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.349975586
5,redd_house5_0,12507,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.219970703
5,redd_house5_0,12508,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,635.700012207
5,redd_house5_0,12509,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,634.070007324
5,redd_house5_0,12510,B3,7.5,1.0,0.0,1.0,467.0,9.0,0.0,0.0,633.58001709
5,redd_house5_0,12511,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.549987793
5,redd_house5_0,12512,B3,7.5,2.0,0.0,1.0,465.0,9.0,0.0,0.0,631.909973145
5,redd_house5_0,12513,B3,7.5,2.0,0.0,1.0,465.0,9.0,0.0,0.0,632.479980469
5,redd_house5_0,12514,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,631.859985352
5,redd_house5_0,12515,B3,5.0,2.0,0.0,1.0,465.0,9.0,0.0,0.0,633.039978027
5,redd_house5_0,12516,B3,5.0,2.0,0.0,1.0,465.0,9.0,0.0,0.0,632.409973145
5,redd_house5_0,12517,B3,5.0,2.0,0.0,1.0,465.0,9.0,0.0,0.0,632.099975586
5,redd_house5_0,12518,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,632.619995117
5,redd_house5_0,12519,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,631.690002441
5,redd_house5_0,12520,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,630.559997559
5,redd_house5_0,12521,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,630.559997559
5,redd_house5_0,12522,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,630.559997559
5,redd_house5_0,12523,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.91003418
5,redd_house5_0,12524,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,635.309997559
5,redd_house5_0,12525,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.5
5,redd_house5_0,12526,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,634.619995117
5,redd_house5_0,12527,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.799987793
5,redd_house5_0,12528,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.900024414
5,redd_house5_0,12529,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,634.520019531
5,redd_house5_0,12530,B3,7.5,1.0,0.0,1.0,465.0,9.0,0.0,0.0,634.83001709
5,redd_house5_0,12531,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.609985352
5,redd_house5_0,12532,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.929992676
5,redd_house5_0,12533,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.619995117
5,redd_house5_0,12534,B3,7.5,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.66003418
5,redd_house5_0,12535,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.429992676
5,redd_house5_0,12536,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.479980469
5,redd_house5_0,12537,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,634.060058594
5,redd_house5_0,12538,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.769958496
5,redd_house5_0,12539,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.769958496
5,redd_house5_0,12540,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.630004883
5,redd_house5_0,12541,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,632.670043945
5,redd_house5_0,12542,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,635.140014648
5,redd_house5_0,12543,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.180053711
5,redd_house5_0,12544,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,632.809997559
5,redd_house5_0,12545,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.180053711
5,redd_house5_0,12546,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,632.41003418
5,redd_house5_0,12547,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,632.790039062
5,redd_house5_0,12548,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.459960938
5,redd_house5_0,12549,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,633.480041504
5,redd_house5_0,12550,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.119995117
5,redd_house5_0,12551,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.570007324
5,redd_house5_0,12552,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.210021973
5,redd_house5_0,12553,B3,5.0,2.0,0.0,1.0,465.0,9.0,0.0,0.0,633.360046387
5,redd_house5_0,12554,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,634.929992676
5,redd_house5_0,12555,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.770019531
5,redd_house5_0,12556,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.770019531
5,redd_house5_0,12557,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.770019531
5,redd_house5_0,12558,B3,5.0,2.0,0.0,1.0,464.0,9.0,0.0,0.0,632.66003418
5,redd_house5_0,12559,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.840026855
5,redd_house5_0,12560,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,634.570007324
5,redd_house5_0,12561,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.650024414
5,redd_house5_0,12562,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.209960938
5,redd_house5_0,12563,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.570007324
5,redd_house5_0,12564,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.469970703
5,redd_house5_0,12565,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,633.659973145
5,redd_house5_0,12566,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.109985352
5,redd_house5_0,12567,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,632.799987793
5,redd_house5_0,12568,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,632.400024414
5,redd_house5_0,12569,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,633.929992676
5,redd_house5_0,12570,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,632.710021973
5,redd_house5_0,12571,B3,7.5,1.0,0.0,1.0,465.0,9.0,0.0,0.0,631.75
5,redd_house5_0,12572,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.030029297
5,redd_house5_0,12573,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.030029297
5,redd_house5_0,12574,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.030029297
5,redd_house5_0,12575,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.700012207
5,redd_house5_0,12576,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.58001709
5,redd_house5_0,12577,B3,7.5,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.989990234
5,redd_house5_0,12578,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.340026855
5,redd_house5_0,12579,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.190002441
5,redd_house5_0,12580,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.950012207
5,redd_house5_0,12581,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.679992676
5,redd_house5_0,12582,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.349975586
5,redd_house5_0,12583,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.150024414
5,redd_house5_0,12584,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.949951172
5,redd_house5_0,12585,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.650024414
5,redd_house5_0,12586,B3,7.5,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.829956055
5,redd_house5_0,12587,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.719970703
5,redd_house5_0,12588,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.380004883
5,redd_house5_0,12589,B3,5.0,1.0,0.0,1.0,463.0,9.0,0.0,0.0,631.369995117
5,redd_house5_0,12590,B3,5.0,1.0,0.0,1.0,463.0,9.0,0.0,0.0,630.260009766
5,redd_house5_0,12591,B3,5.0,1.0,0.0,1.0,463.0,9.0,0.0,0.0,630.260009766
5,redd_house5_0,12592,B3,5.0,1.0,0.0,1.0,463.0,9.0,0.0,0.0,630.260009766
5,redd_house5_0,12593,B3,5.0,1.0,0.0,1.0,463.0,9.0,0.0,0.0,629.549987793
5,redd_house5_0,12594,B3,5.0,1.0,0.0,1.0,463.0,9.0,0.0,0.0,631.150024414
5,redd_house5_0,12595,B3,5.0,1.0,0.0,1.0,462.0,9.0,0.0,0.0,629.890014648
5,redd_house5_0,12596,B3,5.0,1.0,0.0,1.0,463.0,9.0,0.0,0.0,629.429992676
5,redd_house5_0,12597,B3,5.0,1.0,0.0,1.0,463.0,9.0,0.0,0.0,631.320007324
5,redd_house5_0,12598,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.260009766
5,redd_house5_0,12599,B3,5.0,1.0,0.0,1.0,463.0,9.0,0.0,0.0,630.570007324
5,redd_house5_0,12600,B3,7.5,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.25
5,redd_house5_0,12601,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.130004883
5,redd_house5_0,12602,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.200012207
5,redd_house5_0,12603,B3,7.5,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.979980469
5,redd_house5_0,12604,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.340026855
5,redd_house5_0,12605,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,628.729980469
5,redd_house5_0,12606,B3,7.5,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.820007324
5,redd_house5_0,12607,B3,7.5,2.0,0.0,1.0,464.0,9.0,0.0,0.0,631.349975586
5,redd_house5_0,12608,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.070007324
5,redd_house5_0,12609,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.070007324
5,redd_house5_0,12610,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.070007324
5,redd_house5_0,12611,B3,5.0,2.0,0.0,1.0,464.0,9.0,0.0,0.0,631.409973145
5,redd_house5_0,12612,B3,7.5,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.470031738
5,redd_house5_0,12613,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.619995117
5,redd_house5_0,12614,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,632.119995117
5,redd_house5_0,12615,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.440002441
5,redd_house5_0,12616,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.450012207
5,redd_house5_0,12617,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.390014648
5,redd_house5_0,12618,B3,5.0,2.0,0.0,1.0,464.0,9.0,0.0,0.0,630.950012207
5,redd_house5_0,12619,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.510009766
5,redd_house5_0,12620,B3,5.0,1.0,0.0,1.0,465.0,9.0,0.0,0.0,630.920043945
5,redd_house5_0,12621,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.529968262
5,redd_house5_0,12622,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.600036621
5,redd_house5_0,12623,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.16998291
5,redd_house5_0,12624,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,631.130004883
5,redd_house5_0,12625,B3,5.0,1.0,0.0,1.0,464.0,9.0,0.0,0.0,630.630004883
5,redd_house5_0,12626,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.949996948
5,redd_house5_0,12627,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.949996948
5,redd_house5_0,12628,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.089996338
5,redd_house5_0,12629,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.169998169
5,redd_house5_0,12630,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.040008545
5,redd_house5_0,12631,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.029998779
5,redd_house5_0,12632,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.25
5,redd_house5_0,12633,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.070007324
5,redd_house5_0,12634,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,187.029998779
5,redd_house5_0,12635,B3,5.0,1.0,0.0,1.0,467.0,9.0,0.0,0.0,633.140014648
5,redd_house5_0,12636,B3,7.5,1.0,0.0,1.0,466.0,9.0,0.0,0.0,633.280029297
5,redd_house5_0,12637,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,633.449951172
5,redd_house5_0,12638,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,631.739990234
5,redd_house5_0,12639,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,634.429992676
5,redd_house5_0,12640,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,632.849975586
5,redd_house5_0,12641,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,633.840026855
5,redd_house5_0,12642,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,632.5
5,redd_house5_0,12643,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,632.880004883
5,redd_house5_0,12644,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,632.880004883
5,redd_house5_0,12645,B3,5.0,1.0,0.0,1.0,466.0,9.0,0.0,0.0,632.880004883
5,redd_house5_0,12646,B3,5.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,186.880004883
5,redd_house5_0,12647,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.38999939
5,redd_house5_0,12648,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.690002441
5,redd_house5_0,12649,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.839996338
5,redd_house5_0,12650,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.759994507
5,redd_house5_0,12651,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.830001831
5,redd_house5_0,12652,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.679992676
5,redd_house5_0,12653,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.630004883
5,redd_house5_0,12654,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.720001221
5,redd_house5_0,12655,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.459991455
5,redd_house5_0,12656,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.190002441
5,redd_house5_0,12657,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.470001221
5,redd_house5_0,12658,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.279998779
5,redd_house5_0,12659,B3,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.910003662
5,redd_house5_0,12660,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.779998779
5,redd_house5_0,12661,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.38999939
5,redd_house5_0,12662,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.38999939
5,redd_house5_0,12663,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.100006104
5,redd_house5_0,12664,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.479995728
5,redd_house5_0,12665,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.279998779
5,redd_house5_0,12666,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.190002441
5,redd_house5_0,12667,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.239990234
5,redd_house5_0,12668,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.320007324
5,redd_house5_0,12669,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.380004883
5,redd_house5_0,12670,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.75
5,redd_house5_0,12671,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.589996338
5,redd_house5_0,12672,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.170013428
5,redd_house5_0,12673,B3,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.429992676
5,redd_house5_0,12674,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.5
5,redd_house5_0,12675,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.770004272
5,redd_house5_0,12676,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.829986572
5,redd_house5_0,12677,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.600006104
5,redd_house5_0,12678,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.850006104
5,redd_house5_0,12679,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.850006104
5,redd_house5_0,12680,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.850006104
5,redd_house5_0,12681,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.660003662
5,redd_house5_0,12682,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.269989014
5,redd_house5_0,12683,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.630004883
5,redd_house5_0,12684,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.720001221
5,redd_house5_0,12685,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.419998169
5,redd_house5_0,12686,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.049987793
5,redd_house5_0,12687,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.880004883
5,redd_house5_0,12688,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.609985352
5,redd_house5_0,12689,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.740005493
5,redd_house5_0,12690,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.510009766
5,redd_house5_0,12691,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.529998779
5,redd_house5_0,12692,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.75
5,redd_house5_0,12693,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.380004883
5,redd_house5_0,12694,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.089996338
5,redd_house5_0,12695,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.399993896
5,redd_house5_0,12696,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.399993896
5,redd_house5_0,12697,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.399993896
5,redd_house5_0,12698,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.600006104
5,redd_house5_0,12699,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.429992676
5,redd_house5_0,12700,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.13999939
5,redd_house5_0,12701,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.540008545
5,redd_house5_0,12702,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.61000061
5,redd_house5_0,12703,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.989990234
5,redd_house5_0,12704,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.259994507
5,redd_house5_0,12705,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.269989014
5,redd_house5_0,12706,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.690002441
5,redd_house5_0,12707,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.920013428
5,redd_house5_0,12708,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.519989014
5,redd_house5_0,12709,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.570007324
5,redd_house5_0,12710,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.940002441
5,redd_house5_0,12711,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.980010986
5,redd_house5_0,12712,B3,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.759994507
5,redd_house5_0,12713,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.979995728
5,redd_house5_0,12714,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.979995728
5,redd_house5_0,12715,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.979995728
5,redd_house5_0,12716,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.11000061
5,redd_house5_0,12717,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.809997559
5,redd_house5_0,12718,B3,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.660003662
